idcomm,id,male,white,married,age,educate,income,commlength,commtrust,trust,pop2020,relighomog,disadvantage
1933,520143,male,white,no,84,2,4,30,-0.045,not_high,679,0.327,-0.485
1933,520146,male,white,yes,48,3,6,43,0.629,not_high,679,0.327,-0.485
1933,520149,female,white,no,60,3,2,52,-1.436,not_high,679,0.327,-0.485
1933,520155,female,white,no,49,7,4,7,0.401,not_high,679,0.327,-0.485
1933,520162,male,nonwhite,no,34,3,3,25,-3.328,not_high,679,0.327,-0.485
1933,520900,male,white,no,42,3,4,42,1.013,high,679,0.327,-0.485
1960,530001,female,white,yes,54,4,7,34,-0.802,not_high,681,0.271,-0.091
1960,530003,female,white,yes,54,4,6,45,-0.821,not_high,681,0.271,-0.091
1960,530006,male,white,yes,65,3,5,65,1.250,high,681,0.271,-0.091
1960,530008,male,white,yes,50,3,6,20,-0.550,not_high,681,0.271,-0.091
1960,530009,female,white,yes,55,4,3,7,-1.325,not_high,681,0.271,-0.091
1960,530011,female,white,yes,30,5,8,7,0.628,not_high,681,0.271,-0.091
1960,530012,female,white,yes,50,4,5,27,0.555,not_high,681,0.271,-0.091
1960,530015,female,white,yes,39,4,4,8,-0.585,not_high,681,0.271,-0.091
1960,530017,male,white,yes,63,4,3,61,1.220,high,681,0.271,-0.091
1960,530018,female,white,yes,49,7,6,10,0.253,not_high,681,0.271,-0.091
1960,530020,female,white,no,85,3,1,7,-0.845,not_high,681,0.271,-0.091
1960,530024,male,white,yes,52,6,8,30,-0.610,not_high,681,0.271,-0.091
1960,530025,female,white,yes,82,6,5,82,1.118,high,681,0.271,-0.091
1960,530026,female,white,no,43,4,5,4,-0.288,not_high,681,0.271,-0.091
1960,530028,male,white,yes,49,3,4,49,0.146,not_high,681,0.271,-0.091
1960,530029,female,white,yes,64,5,3,60,-0.291,not_high,681,0.271,-0.091
1960,530030,male,white,yes,48,3,8,31,-1.357,not_high,681,0.271,-0.091
1960,530033,female,white,yes,62,3,4,42,0.244,not_high,681,0.271,-0.091
1960,530034,female,white,no,35,4,2,5,0.060,not_high,681,0.271,-0.091
1960,530035,female,white,yes,46,6,4,3,-0.266,not_high,681,0.271,-0.091
1960,530036,male,white,yes,63,3,6,35,0.362,not_high,681,0.271,-0.091
1960,530037,female,white,yes,55,2,3,27,0.904,not_high,681,0.271,-0.091
1960,530038,male,white,yes,49,6,7,19,-1.013,not_high,681,0.271,-0.091
1960,530039,female,white,yes,49,3,6,30,-0.080,not_high,681,0.271,-0.091
1960,530040,male,white,yes,78,4,5,46,-0.839,not_high,681,0.271,-0.091
1960,530041,male,white,no,79,3,3,79,0.555,not_high,681,0.271,-0.091
1960,530042,male,white,yes,37,3,4,7,0.876,not_high,681,0.271,-0.091
1960,530045,female,white,yes,35,5,2,12,0.385,not_high,681,0.271,-0.091
1960,530046,male,white,yes,57,3,8,57,0.795,not_high,681,0.271,-0.091
1960,530048,male,white,yes,53,3,4,29,1.016,high,681,0.271,-0.091
1960,530049,female,white,no,80,2,2,80,0.685,not_high,681,0.271,-0.091
1960,530050,male,white,yes,68,3,2,2,-0.894,not_high,681,0.271,-0.091
1960,530051,female,white,yes,77,2,2,40,0.286,not_high,681,0.271,-0.091
1960,530052,female,white,yes,60,3,3,60,-0.716,not_high,681,0.271,-0.091
1960,530053,female,white,yes,52,3,6,52,0.684,not_high,681,0.271,-0.091
1960,530054,female,white,no,34,5,8,7,-1.351,not_high,681,0.271,-0.091
1960,530055,female,white,yes,31,3,4,25,-0.699,not_high,681,0.271,-0.091
1960,530056,male,white,yes,40,3,6,40,0.019,not_high,681,0.271,-0.091
1960,530057,male,white,yes,51,3,3,30,-1.293,not_high,681,0.271,-0.091
1960,530060,male,white,yes,40,5,7,9,0.181,not_high,681,0.271,-0.091
1960,530061,female,white,yes,57,5,5,33,0.377,not_high,681,0.271,-0.091
1960,530062,male,white,yes,82,4,3,82,1.328,high,681,0.271,-0.091
1960,530064,female,white,yes,43,3,8,19,0.245,not_high,681,0.271,-0.091
1960,530065,female,white,yes,71,3,4,71,-0.687,not_high,681,0.271,-0.091
1960,530067,female,white,yes,54,3,3,2,-0.699,not_high,681,0.271,-0.091
1960,530068,female,white,yes,43,5,5,10,-0.053,not_high,681,0.271,-0.091
1960,530070,female,white,no,65,3,3,19,-0.043,not_high,681,0.271,-0.091
1960,530071,female,white,yes,57,4,5,47,0.741,not_high,681,0.271,-0.091
1960,530074,male,white,yes,40,3,8,25,-0.307,not_high,681,0.271,-0.091
1960,530078,male,white,yes,64,4,6,63,0.543,not_high,681,0.271,-0.091
1960,530079,male,white,no,60,3,5,60,1.876,high,681,0.271,-0.091
1960,530081,male,white,no,87,1,3,75,-1.172,not_high,681,0.271,-0.091
1960,530085,female,white,yes,40,5,7,21,0.783,not_high,681,0.271,-0.091
1960,530087,female,white,yes,41,4,3,10,0.360,not_high,681,0.271,-0.091
1960,530088,male,white,yes,36,3,4,36,-0.622,not_high,681,0.271,-0.091
1960,530089,female,white,yes,35,3,4,5,-0.444,not_high,681,0.271,-0.091
1960,530090,female,white,no,70,3,2,43,-0.358,not_high,681,0.271,-0.091
1960,530091,female,white,yes,72,3,2,65,-1.327,not_high,681,0.271,-0.091
1960,530092,female,white,no,93,4,1,70,1.228,high,681,0.271,-0.091
1960,530093,female,white,yes,51,3,1,6,-1.355,not_high,681,0.271,-0.091
1960,530094,female,white,yes,69,1,1,6,-0.099,not_high,681,0.271,-0.091
1960,530096,female,white,yes,72,4,6,50,1.317,high,681,0.271,-0.091
1960,530097,male,white,yes,51,6,3,21,-2.018,not_high,681,0.271,-0.091
1960,530099,female,white,yes,40,4,4,3,-0.978,not_high,681,0.271,-0.091
1960,530100,female,white,no,86,2,2,9,0.126,not_high,681,0.271,-0.091
1960,530104,male,white,yes,55,3,7,28,-0.271,not_high,681,0.271,-0.091
1960,530106,male,white,yes,36,4,5,18,-1.197,not_high,681,0.271,-0.091
1960,530107,female,white,yes,41,4,4,13,-0.316,not_high,681,0.271,-0.091
1960,530108,female,white,yes,30,4,5,6,0.340,not_high,681,0.271,-0.091
1960,530111,female,white,yes,61,5,4,8,0.193,not_high,681,0.271,-0.091
1960,530114,female,white,yes,33,3,4,3,-2.534,not_high,681,0.271,-0.091
1960,530115,male,white,no,23,3,5,23,0.245,not_high,681,0.271,-0.091
1960,530116,male,white,yes,36,5,6,5,-1.445,not_high,681,0.271,-0.091
1960,530117,male,white,no,75,4,4,68,0.042,not_high,681,0.271,-0.091
1960,530119,female,white,yes,26,5,1,26,0.376,not_high,681,0.271,-0.091
1960,530120,male,white,yes,46,4,7,15,-0.147,not_high,681,0.271,-0.091
1960,530121,female,white,yes,63,6,6,5,-1.366,not_high,681,0.271,-0.091
1960,530123,female,white,yes,58,3,5,33,0.119,not_high,681,0.271,-0.091
1960,530124,female,white,yes,43,3,6,43,-0.692,not_high,681,0.271,-0.091
1960,530125,female,white,yes,34,3,6,34,-1.399,not_high,681,0.271,-0.091
1960,530126,female,white,yes,54,3,3,34,-0.535,not_high,681,0.271,-0.091
1960,530127,female,white,yes,30,4,8,30,-0.803,not_high,681,0.271,-0.091
1960,530131,female,white,yes,53,6,8,13,0.161,not_high,681,0.271,-0.091
1960,530132,male,white,yes,69,1,2,21,1.300,high,681,0.271,-0.091
1960,530135,female,white,yes,42,5,5,15,-0.159,not_high,681,0.271,-0.091
1960,530136,male,white,no,52,3,8,50,0.065,not_high,681,0.271,-0.091
1960,530137,female,white,yes,37,4,2,11,0.394,not_high,681,0.271,-0.091
1960,530138,male,white,yes,45,2,4,45,-2.047,not_high,681,0.271,-0.091
1960,530139,male,white,yes,73,1,4,48,0.680,not_high,681,0.271,-0.091
1960,530141,male,white,yes,42,3,5,42,0.460,not_high,681,0.271,-0.091
1960,530143,female,white,no,65,6,4,11,-0.300,not_high,681,0.271,-0.091
1960,530144,female,white,no,58,6,4,25,0.099,not_high,681,0.271,-0.091
1960,530145,female,white,no,84,3,2,50,0.438,not_high,681,0.271,-0.091
1960,530146,male,white,yes,80,4,3,78,1.336,high,681,0.271,-0.091
1960,530148,female,white,yes,47,4,6,19,-0.203,not_high,681,0.271,-0.091
1960,530149,female,white,yes,36,3,2,35,0.283,not_high,681,0.271,-0.091
1960,530150,male,white,no,67,3,1,65,-0.089,not_high,681,0.271,-0.091
1960,530152,male,white,no,46,4,2,6,0.498,not_high,681,0.271,-0.091
1960,530154,female,white,yes,44,7,2,15,-3.454,not_high,681,0.271,-0.091
1960,530157,female,white,yes,39,3,4,38,-0.059,not_high,681,0.271,-0.091
1970,540001,female,white,yes,72,3,4,14,-1.106,not_high,672,0.076,0.308
1970,540002,male,white,yes,49,3,4,49,1.228,high,672,0.076,0.308
1970,540003,female,white,yes,67,3,4,47,-0.904,not_high,672,0.076,0.308
1970,540004,male,white,yes,50,3,5,32,0.111,not_high,672,0.076,0.308
1970,540005,male,white,yes,72,1,3,63,-1.154,not_high,672,0.076,0.308
1970,540008,female,white,no,84,1,1,82,0.965,not_high,672,0.076,0.308
1970,540009,female,white,yes,66,3,4,10,-2.458,not_high,672,0.076,0.308
1970,540010,male,white,yes,46,4,4,47,0.341,not_high,672,0.076,0.308
1970,540011,female,white,no,81,1,1,81,-0.427,not_high,672,0.076,0.308
1970,540012,male,white,yes,44,4,6,44,0.685,not_high,672,0.076,0.308
1970,540013,female,white,yes,78,1,1,59,0.877,not_high,672,0.076,0.308
1970,540014,male,white,yes,66,2,8,63,-0.468,not_high,672,0.076,0.308
1970,540015,female,white,yes,66,3,4,43,-0.350,not_high,672,0.076,0.308
1970,540016,male,white,yes,73,2,2,73,0.204,not_high,672,0.076,0.308
1970,540019,female,white,yes,52,4,2,50,0.783,not_high,672,0.076,0.308
1970,540020,male,white,yes,48,4,5,49,0.357,not_high,672,0.076,0.308
1970,540021,male,white,yes,83,1,5,15,-0.870,not_high,672,0.076,0.308
1970,540023,male,white,yes,41,4,5,10,1.469,high,672,0.076,0.308
1970,540024,male,white,yes,77,3,6,75,-1.445,not_high,672,0.076,0.308
1970,540026,male,white,yes,49,3,5,8,0.208,not_high,672,0.076,0.308
1970,540028,female,white,yes,63,2,5,45,0.825,not_high,672,0.076,0.308
1970,540029,female,white,yes,53,4,4,29,0.879,not_high,672,0.076,0.308
1970,540030,male,white,yes,26,4,6,26,-0.593,not_high,672,0.076,0.308
1970,540032,male,white,yes,26,3,6,25,0.712,not_high,672,0.076,0.308
1970,540033,female,white,yes,62,1,6,33,-0.077,not_high,672,0.076,0.308
1970,540035,female,nonwhite,no,51,3,2,2,-0.510,not_high,672,0.076,0.308
1970,540036,male,white,yes,47,3,5,27,0.569,not_high,672,0.076,0.308
1970,540037,female,white,no,67,3,4,50,-0.154,not_high,672,0.076,0.308
1970,540038,male,white,yes,65,3,2,65,0.452,not_high,672,0.076,0.308
1970,540039,female,white,yes,49,3,6,50,-0.447,not_high,672,0.076,0.308
1970,540042,male,white,yes,31,4,3,5,-0.674,not_high,672,0.076,0.308
1970,540044,female,white,no,93,2,0,76,-0.162,not_high,672,0.076,0.308
1970,540045,female,white,yes,48,5,8,29,-0.875,not_high,672,0.076,0.308
1970,540046,male,white,yes,50,4,6,50,-0.749,not_high,672,0.076,0.308
1970,540047,female,white,no,73,7,2,73,1.120,high,672,0.076,0.308
1970,540048,male,white,yes,72,3,3,72,-0.189,not_high,672,0.076,0.308
1970,540049,male,white,yes,51,6,5,21,-0.939,not_high,672,0.076,0.308
1970,540050,male,white,yes,28,3,6,6,0.219,not_high,672,0.076,0.308
1970,540051,female,nonwhite,yes,41,3,7,1,-3.866,not_high,672,0.076,0.308
1970,540052,male,white,yes,66,3,6,2,1.541,high,672,0.076,0.308
1970,540053,male,white,yes,82,1,0,31,0.466,not_high,672,0.076,0.308
1970,540056,male,white,yes,49,5,6,25,-1.148,not_high,672,0.076,0.308
1970,540057,female,white,no,23,4,3,15,-1.639,not_high,672,0.076,0.308
1970,540058,male,white,yes,86,1,2,86,-1.239,not_high,672,0.076,0.308
1970,540059,male,white,yes,52,3,4,48,-1.913,not_high,672,0.076,0.308
1970,540060,male,white,yes,68,1,4,65,1.337,high,672,0.076,0.308
1970,540062,male,white,yes,43,4,7,40,0.227,not_high,672,0.076,0.308
1970,540065,male,white,no,32,1,8,33,-0.915,not_high,672,0.076,0.308
1970,540067,female,white,yes,34,4,4,13,-0.449,not_high,672,0.076,0.308
1970,540068,female,white,no,57,6,5,50,0.688,not_high,672,0.076,0.308
1970,540069,female,white,yes,31,4,2,11,-1.118,not_high,672,0.076,0.308
1970,540071,male,white,yes,51,6,5,25,-0.094,not_high,672,0.076,0.308
1970,540072,female,white,no,39,6,2,2,1.006,high,672,0.076,0.308
1970,540073,female,white,no,84,1,2,84,0.961,not_high,672,0.076,0.308
1970,540074,male,white,yes,58,2,4,58,-0.700,not_high,672,0.076,0.308
1970,540075,male,white,yes,76,1,7,28,-1.954,not_high,672,0.076,0.308
1970,540076,female,white,yes,65,3,5,46,-0.072,not_high,672,0.076,0.308
1970,540077,female,white,no,79,1,1,79,-0.287,not_high,672,0.076,0.308
1970,540078,male,white,yes,77,6,6,17,-0.059,not_high,672,0.076,0.308
1970,540079,female,white,yes,37,7,7,8,-0.321,not_high,672,0.076,0.308
1970,540080,male,white,yes,61,3,6,61,-0.373,not_high,672,0.076,0.308
1970,540081,female,white,yes,43,3,2,40,-0.853,not_high,672,0.076,0.308
1970,540082,male,white,no,74,3,2,12,0.385,not_high,672,0.076,0.308
1970,540083,female,white,no,82,3,2,65,0.304,not_high,672,0.076,0.308
1970,540085,male,white,no,96,7,2,92,0.906,not_high,672,0.076,0.308
1970,540087,female,white,yes,62,6,7,40,1.011,high,672,0.076,0.308
1970,540088,male,nonwhite,yes,38,3,2,12,-1.435,not_high,672,0.076,0.308
1970,540090,male,white,yes,42,3,8,42,-0.289,not_high,672,0.076,0.308
1970,540092,male,white,yes,35,3,6,13,-0.955,not_high,672,0.076,0.308
1970,540093,female,white,yes,71,3,5,71,1.388,high,672,0.076,0.308
1970,540094,male,white,yes,67,3,5,67,2.093,high,672,0.076,0.308
1970,540095,male,white,yes,38,3,4,17,0.443,not_high,672,0.076,0.308
1970,540097,female,white,no,50,6,2,25,0.276,not_high,672,0.076,0.308
1970,540098,female,white,yes,66,6,6,29,0.012,not_high,672,0.076,0.308
1970,540099,female,nonwhite,no,81,2,3,60,1.658,high,672,0.076,0.308
1970,540100,female,white,no,45,4,4,20,-0.915,not_high,672,0.076,0.308
1970,540102,male,white,yes,56,3,5,37,-0.706,not_high,672,0.076,0.308
1970,540104,male,white,yes,51,5,8,51,0.016,not_high,672,0.076,0.308
1970,540105,male,white,yes,75,1,2,75,0.264,not_high,672,0.076,0.308
1970,540106,male,white,yes,35,4,4,35,1.334,high,672,0.076,0.308
1970,540107,female,white,no,84,1,0,84,0.064,not_high,672,0.076,0.308
1970,540108,male,white,yes,57,3,4,57,-0.432,not_high,672,0.076,0.308
1970,540109,female,white,yes,61,3,5,40,-1.290,not_high,672,0.076,0.308
1970,540110,male,white,no,35,3,3,6,0.783,not_high,672,0.076,0.308
1970,540112,male,white,yes,46,7,6,6,-0.689,not_high,672,0.076,0.308
1970,540113,male,white,no,32,4,4,30,-1.323,not_high,672,0.076,0.308
1970,540114,male,white,no,34,4,5,34,-0.252,not_high,672,0.076,0.308
1970,540115,male,nonwhite,yes,49,3,4,39,-0.072,not_high,672,0.076,0.308
1970,540118,male,white,no,36,5,4,36,-0.193,not_high,672,0.076,0.308
1970,540120,male,white,no,27,4,4,1,-0.981,not_high,672,0.076,0.308
1970,540121,male,white,yes,60,3,8,60,-0.741,not_high,672,0.076,0.308
1970,540122,male,white,yes,49,5,8,50,-1.103,not_high,672,0.076,0.308
1970,540123,female,white,no,81,1,2,14,1.011,high,672,0.076,0.308
1970,540125,male,white,yes,69,1,5,69,1.877,high,672,0.076,0.308
1970,540126,male,white,yes,49,4,5,45,-1.725,not_high,672,0.076,0.308
1970,540128,female,white,no,76,3,2,76,0.786,not_high,672,0.076,0.308
1970,540130,male,white,yes,60,3,5,50,0.460,not_high,672,0.076,0.308
1970,540131,male,white,yes,76,3,3,5,1.054,high,672,0.076,0.308
1970,540132,male,white,yes,44,2,3,20,-0.364,not_high,672,0.076,0.308
1970,540133,female,white,yes,28,3,3,6,-0.915,not_high,672,0.076,0.308
1970,540134,male,white,yes,82,4,4,64,0.209,not_high,672,0.076,0.308
1970,540135,male,white,yes,51,6,8,35,1.216,high,672,0.076,0.308
1970,540137,female,white,no,39,6,4,36,0.795,not_high,672,0.076,0.308
1970,540138,female,white,yes,64,3,5,42,0.113,not_high,672,0.076,0.308
1970,540139,female,white,yes,52,4,2,28,-0.061,not_high,672,0.076,0.308
1970,540145,female,white,yes,52,3,5,34,0.644,not_high,672,0.076,0.308
1970,540150,male,white,yes,35,5,6,8,0.004,not_high,672,0.076,0.308
1970,540154,female,white,yes,57,6,3,35,1.011,high,672,0.076,0.308
1970,540161,female,white,no,66,3,3,46,0.476,not_high,672,0.076,0.308
1990,550002,male,white,yes,60,4,5,53,0.899,not_high,4452,0.211,-0.162
1990,550004,female,white,no,93,3,4,83,1.443,high,4452,0.211,-0.162
1990,550005,female,white,yes,52,5,3,9,0.248,not_high,4452,0.211,-0.162
1990,550006,female,white,yes,68,6,8,44,1.796,high,4452,0.211,-0.162
1990,550007,female,white,no,84,4,2,59,0.334,not_high,4452,0.211,-0.162
1990,550008,male,white,yes,70,3,4,70,-1.844,not_high,4452,0.211,-0.162
1990,550009,male,white,no,54,5,1,10,0.334,not_high,4452,0.211,-0.162
1990,550011,male,white,yes,62,7,6,37,1.555,high,4452,0.211,-0.162
1990,550012,female,white,no,47,3,3,24,-0.488,not_high,4452,0.211,-0.162
1990,550014,male,white,no,46,3,6,46,0.287,not_high,4452,0.211,-0.162
1990,550015,female,white,no,82,4,2,4,-0.864,not_high,4452,0.211,-0.162
1990,550018,male,white,yes,77,7,4,34,0.763,not_high,4452,0.211,-0.162
1990,550019,female,white,yes,53,4,8,12,0.774,not_high,4452,0.211,-0.162
1990,550021,female,white,no,82,3,2,83,-0.539,not_high,4452,0.211,-0.162
1990,550022,female,white,no,33,5,5,30,0.066,not_high,4452,0.211,-0.162
1990,550023,female,white,no,44,3,2,10,-2.124,not_high,4452,0.211,-0.162
1990,550027,female,white,no,85,3,3,82,1.021,high,4452,0.211,-0.162
1990,550028,male,white,yes,55,6,8,24,-0.087,not_high,4452,0.211,-0.162
1990,550029,female,white,yes,61,4,6,43,0.467,not_high,4452,0.211,-0.162
1990,550033,female,white,no,42,3,3,42,0.306,not_high,4452,0.211,-0.162
1990,550035,female,white,yes,27,6,4,27,-1.789,not_high,4452,0.211,-0.162
1990,550037,female,white,yes,41,5,8,35,0.797,not_high,4452,0.211,-0.162
1990,550038,male,white,no,86,3,3,62,0.924,not_high,4452,0.211,-0.162
1990,550039,female,white,yes,34,6,5,6,0.049,not_high,4452,0.211,-0.162
1990,550040,male,white,yes,51,6,8,14,0.002,not_high,4452,0.211,-0.162
1990,550042,female,white,no,25,5,2,25,-1.560,not_high,4452,0.211,-0.162
1990,550045,female,white,no,91,3,3,3,-0.316,not_high,4452,0.211,-0.162
1990,550047,female,white,yes,32,4,3,32,1.868,high,4452,0.211,-0.162
1990,550048,male,white,yes,72,3,2,72,1.469,high,4452,0.211,-0.162
1990,550050,male,white,yes,45,6,7,7,0.704,not_high,4452,0.211,-0.162
1990,550052,male,white,no,24,5,4,24,-0.925,not_high,4452,0.211,-0.162
1990,550053,female,white,no,80,7,2,53,0.460,not_high,4452,0.211,-0.162
1990,550055,female,white,yes,51,6,6,20,0.355,not_high,4452,0.211,-0.162
1990,550059,female,white,no,55,4,2,7,0.961,not_high,4452,0.211,-0.162
1990,550060,female,white,no,26,5,3,7,0.026,not_high,4452,0.211,-0.162
1990,550061,female,white,no,80,5,4,57,1.439,high,4452,0.211,-0.162
1990,550062,male,white,yes,56,3,4,30,-0.148,not_high,4452,0.211,-0.162
1990,550063,female,white,no,85,3,2,64,-0.412,not_high,4452,0.211,-0.162
1990,550065,female,white,yes,37,6,8,14,1.153,high,4452,0.211,-0.162
1990,550066,male,white,yes,54,6,8,32,1.228,high,4452,0.211,-0.162
1990,550067,female,white,yes,72,3,5,45,1.122,high,4452,0.211,-0.162
1990,550068,male,white,yes,74,7,2,76,-0.180,not_high,4452,0.211,-0.162
1990,550069,female,white,no,57,5,2,24,0.575,not_high,4452,0.211,-0.162
1990,550071,female,white,yes,48,4,6,24,-0.095,not_high,4452,0.211,-0.162
1990,550073,female,white,no,75,3,2,11,-0.633,not_high,4452,0.211,-0.162
1990,550075,female,white,no,46,5,4,17,-1.544,not_high,4452,0.211,-0.162
1990,550077,female,white,no,58,4,3,44,0.004,not_high,4452,0.211,-0.162
1990,550078,male,white,yes,47,3,8,47,-0.699,not_high,4452,0.211,-0.162
1990,550079,female,white,yes,68,3,7,68,0.375,not_high,4452,0.211,-0.162
1990,550080,male,white,yes,39,3,7,39,-0.377,not_high,4452,0.211,-0.162
1990,550083,male,white,yes,54,3,4,54,-0.391,not_high,4452,0.211,-0.162
1990,550085,female,white,yes,85,2,3,86,0.790,not_high,4452,0.211,-0.162
1990,550086,male,white,yes,76,3,5,76,-0.940,not_high,4452,0.211,-0.162
1990,550087,male,white,yes,37,5,3,37,-0.304,not_high,4452,0.211,-0.162
1990,550088,female,white,yes,53,4,8,32,-0.921,not_high,4452,0.211,-0.162
1990,550089,male,white,yes,70,3,4,48,0.276,not_high,4452,0.211,-0.162
1990,550091,female,white,yes,60,4,6,28,0.674,not_high,4452,0.211,-0.162
1990,550092,male,white,yes,82,7,5,82,1.228,high,4452,0.211,-0.162
1990,550095,female,white,yes,61,7,8,10,0.157,not_high,4452,0.211,-0.162
1990,550097,female,white,yes,62,6,5,29,1.218,high,4452,0.211,-0.162
1990,550098,female,white,no,87,7,2,84,-0.213,not_high,4452,0.211,-0.162
1990,550099,female,white,no,73,3,2,73,0.031,not_high,4452,0.211,-0.162
1990,550100,male,white,yes,59,7,8,7,-0.434,not_high,4452,0.211,-0.162
1990,550101,male,white,yes,32,6,4,8,-1.252,not_high,4452,0.211,-0.162
1990,550105,female,white,no,83,5,2,54,0.926,not_high,4452,0.211,-0.162
1990,550106,male,white,no,60,3,1,45,-0.306,not_high,4452,0.211,-0.162
1990,550107,female,white,yes,76,3,5,50,0.622,not_high,4452,0.211,-0.162
1990,550108,female,white,yes,53,5,5,26,0.494,not_high,4452,0.211,-0.162
1990,550109,male,white,yes,35,5,5,36,-0.870,not_high,4452,0.211,-0.162
1990,550110,male,white,no,66,4,4,26,0.682,not_high,4452,0.211,-0.162
1990,550111,female,white,yes,74,4,4,35,-1.395,not_high,4452,0.211,-0.162
1990,550120,male,white,yes,51,3,5,51,0.880,not_high,4452,0.211,-0.162
1990,550121,female,white,no,62,4,2,62,0.023,not_high,4452,0.211,-0.162
1990,550122,male,white,yes,77,2,2,60,0.186,not_high,4452,0.211,-0.162
1990,550123,male,white,yes,57,2,4,55,1.443,high,4452,0.211,-0.162
1990,550124,male,white,yes,52,7,8,28,-0.555,not_high,4452,0.211,-0.162
